episode,timestep,reward,steps,success
12854,1293401,274.24,76,1
12855,1293533,329.6799,132,1
12856,1293589,254.44,56,1
12857,1293685,294.04,96,1
12858,1293809,321.7599,124,1
12859,1293893,282.16,84,1
12860,1293969,274.24,76,1
12861,1294053,282.16,84,1
12862,1294161,305.92,108,1
12863,1294275,309.86,114,1
12864,1294327,250.48,52,1
12865,1294407,278.2,80,1
12866,1294515,305.92,108,1
12867,1294655,337.6,140,1
12868,1294783,325.7199,128,1
12869,1294831,246.52,48,1
12870,1294915,282.16,84,1
12871,1294995,278.2,80,1
12872,1295091,294.04,96,1
12873,1295215,321.7599,124,1
12874,1295287,270.28,72,1
12875,1295359,270.28,72,1
12876,1295415,254.44,56,1
12877,1295499,282.16,84,1
12878,1295591,290.08,92,1
12879,1295691,298.0,100,1
12880,1295815,321.7599,124,1
12881,1295899,282.16,84,1
12882,1295999,298.0,100,1
12883,1296119,317.7999,120,1
12884,1296199,278.2,80,1
12885,1296259,258.4,60,1
12886,1296415,353.4401,156,1
12887,1296487,270.28,72,1
12888,1296611,321.7599,124,1
12889,1296723,309.88,112,1
12890,1296783,258.4,60,1
12891,1296899,313.8399,116,1
12892,1296947,246.52,48,1
12893,1297043,294.04,96,1
12894,1297175,329.6799,132,1
12895,1297235,258.4,60,1
12896,1297303,266.32,68,1
12897,1297355,250.48,52,1
12898,1297443,286.12,88,1
12899,1297543,298.0,100,1
12900,1297663,317.7999,120,1
12901,1297799,333.64,136,1
12902,1297941,337.58,142,1
12903,1298059,313.82,118,1
12904,1298135,274.24,76,1
12905,1298267,329.6799,132,1
12906,1298323,254.44,56,1
12907,1298419,294.04,96,1
12908,1298543,321.7599,124,1
12909,1298627,282.16,84,1
12910,1298703,274.24,76,1
12911,1298787,282.16,84,1
12912,1298897,305.9,110,1
12913,1299009,309.88,112,1
12914,1299061,250.48,52,1
12915,1299141,278.2,80,1
12916,1299249,305.92,108,1
12917,1299389,337.6,140,1
12918,1299517,325.7199,128,1
12919,1299565,246.52,48,1
12920,1299649,282.16,84,1
12921,1299729,278.2,80,1
12922,1299825,294.04,96,1
12923,1299949,321.7599,124,1
12924,1300021,270.28,72,1
12925,1300093,270.28,72,1
12926,1300149,254.44,56,1
12927,1300233,282.16,84,1
12928,1300327,290.06,94,1
12929,1300427,298.0,100,1
12930,1300551,321.7599,124,1
12931,1300635,282.16,84,1
12932,1300735,298.0,100,1
12933,1300855,317.7999,120,1
12934,1300935,278.2,80,1
12935,1300995,258.4,60,1
12936,1301151,353.4401,156,1
12937,1301223,270.28,72,1
12938,1301347,321.7599,124,1
12939,1301459,309.88,112,1
12940,1301519,258.4,60,1
12941,1301635,313.8399,116,1
12942,1301683,246.52,48,1
12943,1301779,294.04,96,1
12944,1301911,329.6799,132,1
12945,1301971,258.4,60,1
12946,1302039,266.32,68,1
12947,1302091,250.48,52,1
12948,1302179,286.12,88,1
12949,1302279,298.0,100,1
12950,1302399,317.7999,120,1
12951,1302535,333.64,136,1
12952,1302675,337.6,140,1
12953,1302791,313.8399,116,1
12954,1302867,274.24,76,1
12955,1302999,329.6799,132,1
12956,1303057,254.42,58,1
12957,1303153,294.04,96,1
12958,1303277,321.7599,124,1
12959,1303361,282.16,84,1
12960,1303437,274.24,76,1
12961,1303521,282.16,84,1
12962,1303629,305.92,108,1
12963,1303741,309.88,112,1
12964,1303793,250.48,52,1
12965,1303873,278.2,80,1
12966,1303981,305.92,108,1
12967,1304121,337.6,140,1
12968,1304249,325.7199,128,1
12969,1304297,246.52,48,1
12970,1304381,282.16,84,1
12971,1304461,278.2,80,1
12972,1304557,294.04,96,1
12973,1304681,321.7599,124,1
12974,1304753,270.28,72,1
12975,1304825,270.28,72,1
12976,1304881,254.44,56,1
12977,1304965,282.16,84,1
12978,1305057,290.08,92,1
12979,1305157,298.0,100,1
12980,1305281,321.7599,124,1
12981,1305365,282.16,84,1
12982,1305465,298.0,100,1
12983,1305585,317.7999,120,1
12984,1305665,278.2,80,1
12985,1305725,258.4,60,1
12986,1305881,353.4401,156,1
12987,1305953,270.28,72,1
12988,1306077,321.7599,124,1
12989,1306189,309.88,112,1
12990,1306249,258.4,60,1
12991,1306366,313.33,117,1
12992,1306414,246.52,48,1
12993,1306510,294.04,96,1
12994,1306642,329.6799,132,1
12995,1306702,258.4,60,1
12996,1306770,266.32,68,1
12997,1306822,250.48,52,1
12998,1306910,286.12,88,1
12999,1307010,298.0,100,1
13000,1307130,317.7999,120,1
13001,1307266,333.64,136,1
13002,1307406,337.6,140,1
13003,1307522,313.8399,116,1
13004,1307598,274.24,76,1
13005,1307730,329.6799,132,1
13006,1307786,254.44,56,1
13007,1307882,294.04,96,1
13008,1308006,321.7599,124,1
13009,1308090,282.16,84,1
13010,1308166,274.24,76,1
13011,1308250,282.16,84,1
13012,1308358,305.92,108,1
13013,1308470,309.88,112,1
13014,1308522,250.48,52,1
13015,1308602,278.2,80,1
13016,1308710,305.92,108,1
13017,1308850,337.6,140,1
13018,1308978,325.7199,128,1
13019,1309026,246.52,48,1
13020,1309110,282.16,84,1
13021,1309190,278.2,80,1
13022,1309286,294.04,96,1
13023,1309410,321.7599,124,1
13024,1309482,270.28,72,1
13025,1309554,270.28,72,1
13026,1309610,254.44,56,1
13027,1309694,282.16,84,1
13028,1309786,290.08,92,1
13029,1309886,298.0,100,1
13030,1310010,321.7599,124,1
13031,1310094,282.16,84,1
13032,1310194,298.0,100,1
13033,1310314,317.7999,120,1
13034,1310394,278.2,80,1
13035,1310454,258.4,60,1
13036,1310610,353.4401,156,1
13037,1310682,270.28,72,1
13038,1310806,321.7599,124,1
13039,1310918,309.88,112,1
13040,1310978,258.4,60,1
13041,1311094,313.8399,116,1
13042,1311142,246.52,48,1
13043,1311238,294.04,96,1
13044,1311370,329.6799,132,1
13045,1311430,258.4,60,1
13046,1311498,266.32,68,1
13047,1311550,250.48,52,1
13048,1311638,286.12,88,1
13049,1311738,298.0,100,1
13050,1311858,317.7999,120,1
13051,1311994,333.64,136,1
13052,1312134,337.6,140,1
13053,1312250,313.8399,116,1
13054,1312326,274.24,76,1
13055,1312458,329.6799,132,1
13056,1312514,254.44,56,1
13057,1312610,294.04,96,1
13058,1312734,321.7599,124,1
13059,1312818,282.16,84,1
13060,1312894,274.24,76,1
13061,1312978,282.16,84,1
13062,1313086,305.92,108,1
13063,1313198,309.88,112,1
13064,1313250,250.48,52,1
13065,1313330,278.2,80,1
13066,1313438,305.92,108,1
13067,1313578,337.6,140,1
13068,1313707,325.2099,129,1
13069,1313755,246.52,48,1
13070,1313839,282.16,84,1
13071,1313919,278.2,80,1
13072,1314015,294.04,96,1
13073,1314139,321.7599,124,1
13074,1314212,269.77,73,1
13075,1314284,270.28,72,1
13076,1314340,254.44,56,1
13077,1314424,282.16,84,1
13078,1314516,290.08,92,1
13079,1314616,298.0,100,1
13080,1314740,321.7599,124,1
13081,1314824,282.16,84,1
13082,1314924,298.0,100,1
13083,1315044,317.7999,120,1
13084,1315125,277.69,81,1
13085,1315185,258.4,60,1
13086,1315341,353.4401,156,1
13087,1315413,270.28,72,1
13088,1315537,321.7599,124,1
13089,1315649,309.88,112,1
13090,1315710,257.89,61,1
13091,1315826,313.8399,116,1
13092,1315874,246.52,48,1
13093,1315970,294.04,96,1
13094,1316102,329.6799,132,1
13095,1316162,258.4,60,1
13096,1316230,266.32,68,1
13097,1316282,250.48,52,1
13098,1316370,286.12,88,1
13099,1316470,298.0,100,1
13100,1316590,317.7999,120,1
13101,1316726,333.64,136,1
13102,1316866,337.6,140,1
13103,1316982,313.8399,116,1
13104,1317058,274.24,76,1
13105,1317190,329.6799,132,1
13106,1317246,254.44,56,1
13107,1317342,294.04,96,1
13108,1317466,321.7599,124,1
13109,1317550,282.16,84,1
13110,1317626,274.24,76,1
13111,1317710,282.16,84,1
13112,1317818,305.92,108,1
13113,1317930,309.88,112,1
13114,1317982,250.48,52,1
13115,1318062,278.2,80,1
13116,1318170,305.92,108,1
13117,1318310,337.6,140,1
13118,1318438,325.7199,128,1
13119,1318486,246.52,48,1
13120,1318570,282.16,84,1
13121,1318650,278.2,80,1
13122,1318746,294.04,96,1
13123,1318870,321.7599,124,1
13124,1318942,270.28,72,1
13125,1319014,270.28,72,1
13126,1319070,254.44,56,1
13127,1319154,282.16,84,1
13128,1319246,290.08,92,1
13129,1319346,298.0,100,1
13130,1319470,321.7599,124,1
13131,1319554,282.16,84,1
13132,1319654,298.0,100,1
13133,1319774,317.7999,120,1
13134,1319854,278.2,80,1
13135,1319914,258.4,60,1
13136,1320070,353.4401,156,1
13137,1320142,270.28,72,1
13138,1320266,321.7599,124,1
13139,1320378,309.88,112,1
13140,1320438,258.4,60,1
13141,1320554,313.8399,116,1
13142,1320602,246.52,48,1
13143,1320698,294.04,96,1
13144,1320830,329.6799,132,1
13145,1320890,258.4,60,1
13146,1320958,266.32,68,1
13147,1321010,250.48,52,1
13148,1321098,286.12,88,1
13149,1321198,298.0,100,1
13150,1321318,317.7999,120,1
13151,1321454,333.64,136,1
13152,1321594,337.6,140,1
13153,1321710,313.8399,116,1
13154,1321786,274.24,76,1
13155,1321918,329.6799,132,1
13156,1321974,254.44,56,1
13157,1322070,294.04,96,1
13158,1322194,321.7599,124,1
13159,1322278,282.16,84,1
13160,1322354,274.24,76,1
13161,1322438,282.16,84,1
13162,1322546,305.92,108,1
13163,1322658,309.88,112,1
13164,1322710,250.48,52,1
13165,1322790,278.2,80,1
13166,1322898,305.92,108,1
13167,1323038,337.6,140,1
13168,1323166,325.7199,128,1
13169,1323214,246.52,48,1
13170,1323298,282.16,84,1
13171,1323378,278.2,80,1
13172,1323474,294.04,96,1
13173,1323598,321.7599,124,1
13174,1323670,270.28,72,1
13175,1323742,270.28,72,1
13176,1323798,254.44,56,1
13177,1323882,282.16,84,1
13178,1323974,290.08,92,1
13179,1324074,298.0,100,1
13180,1324198,321.7599,124,1
13181,1324282,282.16,84,1
13182,1324382,298.0,100,1
13183,1324502,317.7999,120,1
13184,1324582,278.2,80,1
13185,1324642,258.4,60,1
13186,1324798,353.4401,156,1
13187,1324870,270.28,72,1
13188,1324994,321.7599,124,1
13189,1325106,309.88,112,1
13190,1325166,258.4,60,1
13191,1325282,313.8399,116,1
13192,1325330,246.52,48,1
13193,1325426,294.04,96,1
13194,1325558,329.6799,132,1
13195,1325618,258.4,60,1
13196,1325686,266.32,68,1
13197,1325738,250.48,52,1
13198,1325826,286.12,88,1
13199,1325926,298.0,100,1
13200,1326046,317.7999,120,1
13201,1326182,333.64,136,1
13202,1326322,337.6,140,1
13203,1326438,313.8399,116,1
13204,1326514,274.24,76,1
13205,1326646,329.6799,132,1
13206,1326702,254.44,56,1
13207,1326798,294.04,96,1
13208,1326922,321.7599,124,1
13209,1327006,282.16,84,1
13210,1327082,274.24,76,1
13211,1327166,282.16,84,1
13212,1327274,305.92,108,1
13213,1327386,309.88,112,1
13214,1327438,250.48,52,1
13215,1327518,278.2,80,1
13216,1327626,305.92,108,1
13217,1327766,337.6,140,1
13218,1327894,325.7199,128,1
13219,1327942,246.52,48,1
13220,1328026,282.16,84,1
13221,1328106,278.2,80,1
13222,1328202,294.04,96,1
13223,1328326,321.7599,124,1
13224,1328398,270.28,72,1
13225,1328470,270.28,72,1
13226,1328526,254.44,56,1
13227,1328610,282.16,84,1
13228,1328702,290.08,92,1
13229,1328802,298.0,100,1
13230,1328926,321.7599,124,1
13231,1329010,282.16,84,1
13232,1329110,298.0,100,1
13233,1329230,317.7999,120,1
13234,1329310,278.2,80,1
13235,1329370,258.4,60,1
13236,1329526,353.4401,156,1
13237,1329598,270.28,72,1
13238,1329722,321.7599,124,1
13239,1329834,309.88,112,1
13240,1329894,258.4,60,1
13241,1330010,313.8399,116,1
13242,1330058,246.52,48,1
13243,1330154,294.04,96,1
13244,1330286,329.6799,132,1
13245,1330346,258.4,60,1
13246,1330414,266.32,68,1
13247,1330466,250.48,52,1
13248,1330554,286.12,88,1
13249,1330654,298.0,100,1
13250,1330774,317.7999,120,1
13251,1330910,333.64,136,1
13252,1331050,337.6,140,1
13253,1331166,313.8399,116,1
13254,1331242,274.24,76,1
13255,1331374,329.6799,132,1
13256,1331430,254.44,56,1
13257,1331526,294.04,96,1
13258,1331650,321.7599,124,1
13259,1331734,282.16,84,1
13260,1331810,274.24,76,1
13261,1331894,282.16,84,1
13262,1332002,305.92,108,1
13263,1332114,309.88,112,1
13264,1332166,250.48,52,1
13265,1332246,278.2,80,1
13266,1332354,305.92,108,1
13267,1332494,337.6,140,1
13268,1332622,325.7199,128,1
13269,1332670,246.52,48,1
13270,1332754,282.16,84,1
13271,1332834,278.2,80,1
13272,1332930,294.04,96,1
13273,1333054,321.7599,124,1
13274,1333126,270.28,72,1
13275,1333198,270.28,72,1
13276,1333254,254.44,56,1
13277,1333338,282.16,84,1
13278,1333430,290.08,92,1
13279,1333530,298.0,100,1
13280,1333654,321.7599,124,1
13281,1333738,282.16,84,1
13282,1333838,298.0,100,1
13283,1333958,317.7999,120,1
13284,1334038,278.2,80,1
13285,1334098,258.4,60,1
13286,1334254,353.4401,156,1
13287,1334326,270.28,72,1
13288,1334450,321.7599,124,1
13289,1334562,309.88,112,1
13290,1334622,258.4,60,1
13291,1334738,313.8399,116,1
13292,1334786,246.52,48,1
13293,1334882,294.04,96,1
13294,1335014,329.6799,132,1
13295,1335074,258.4,60,1
13296,1335142,266.32,68,1
13297,1335194,250.48,52,1
13298,1335282,286.12,88,1
13299,1335382,298.0,100,1
13300,1335502,317.7999,120,1
13301,1335638,333.64,136,1
13302,1335778,337.6,140,1
13303,1335894,313.8399,116,1
13304,1335970,274.24,76,1
13305,1336102,329.6799,132,1
13306,1336158,254.44,56,1
13307,1336254,294.04,96,1
13308,1336378,321.7599,124,1
13309,1336464,282.14,86,1
13310,1336540,274.24,76,1
13311,1336624,282.16,84,1
13312,1336732,305.92,108,1
13313,1336844,309.88,112,1
13314,1336896,250.48,52,1
13315,1336976,278.2,80,1
13316,1337084,305.92,108,1
13317,1337224,337.6,140,1
13318,1337352,325.7199,128,1
13319,1337400,246.52,48,1
13320,1337484,282.16,84,1
13321,1337564,278.2,80,1
13322,1337660,294.04,96,1
13323,1337784,321.7599,124,1
13324,1337856,270.28,72,1
13325,1337928,270.28,72,1
13326,1337984,254.44,56,1
13327,1338068,282.16,84,1
13328,1338160,290.08,92,1
13329,1338260,298.0,100,1
13330,1338384,321.7599,124,1
13331,1338468,282.16,84,1
13332,1338568,298.0,100,1
13333,1338688,317.7999,120,1
13334,1338768,278.2,80,1
13335,1338828,258.4,60,1
13336,1338984,353.4401,156,1
13337,1339056,270.28,72,1
13338,1339180,321.7599,124,1
13339,1339292,309.88,112,1
13340,1339352,258.4,60,1
13341,1339468,313.8399,116,1
13342,1339516,246.52,48,1
13343,1339612,294.04,96,1
13344,1339744,329.6799,132,1
13345,1339804,258.4,60,1
13346,1339872,266.32,68,1
13347,1339924,250.48,52,1
13348,1340012,286.12,88,1
13349,1340112,298.0,100,1
13350,1340232,317.7999,120,1
13351,1340368,333.64,136,1
13352,1340508,337.6,140,1
13353,1340624,313.8399,116,1
13354,1340700,274.24,76,1
13355,1340832,329.6799,132,1
13356,1340888,254.44,56,1
13357,1340984,294.04,96,1
13358,1341108,321.7599,124,1
13359,1341192,282.16,84,1
13360,1341268,274.24,76,1
13361,1341352,282.16,84,1
13362,1341460,305.92,108,1
13363,1341572,309.88,112,1
13364,1341624,250.48,52,1
13365,1341704,278.2,80,1
13366,1341812,305.92,108,1
13367,1341953,337.09,141,1
13368,1342081,325.7199,128,1
13369,1342129,246.52,48,1
13370,1342213,282.16,84,1
13371,1342293,278.2,80,1
13372,1342389,294.04,96,1
13373,1342513,321.7599,124,1
13374,1342585,270.28,72,1
13375,1342657,270.28,72,1
13376,1342713,254.44,56,1
13377,1342797,282.16,84,1
13378,1342889,290.08,92,1
13379,1342989,298.0,100,1
13380,1343113,321.7599,124,1
13381,1343197,282.16,84,1
13382,1343297,298.0,100,1
13383,1343417,317.7999,120,1
13384,1343497,278.2,80,1
13385,1343557,258.4,60,1
13386,1343713,353.4401,156,1
13387,1343785,270.28,72,1
13388,1343909,321.7599,124,1
13389,1344021,309.88,112,1
13390,1344081,258.4,60,1
13391,1344197,313.8399,116,1
13392,1344245,246.52,48,1
13393,1344341,294.04,96,1
13394,1344473,329.6799,132,1
13395,1344533,258.4,60,1
13396,1344601,266.32,68,1
13397,1344653,250.48,52,1
13398,1344741,286.12,88,1
13399,1344841,298.0,100,1
13400,1344962,317.29,121,1
13401,1345099,333.13,137,1
13402,1345239,337.6,140,1
13403,1345355,313.8399,116,1
13404,1345431,274.24,76,1
13405,1345563,329.6799,132,1
13406,1345619,254.44,56,1
13407,1345715,294.04,96,1
13408,1345839,321.7599,124,1
13409,1345923,282.16,84,1
13410,1345999,274.24,76,1
13411,1346083,282.16,84,1
13412,1346191,305.92,108,1
13413,1346303,309.88,112,1
13414,1346355,250.48,52,1
13415,1346435,278.2,80,1
13416,1346543,305.92,108,1
13417,1346683,337.6,140,1
13418,1346811,325.7199,128,1
13419,1346859,246.52,48,1
13420,1346943,282.16,84,1
13421,1347023,278.2,80,1
13422,1347119,294.04,96,1
13423,1347243,321.7599,124,1
13424,1347315,270.28,72,1
13425,1347387,270.28,72,1
13426,1347443,254.44,56,1
13427,1347527,282.16,84,1
13428,1347619,290.08,92,1
13429,1347719,298.0,100,1
13430,1347843,321.7599,124,1
13431,1347927,282.16,84,1
13432,1348027,298.0,100,1
13433,1348147,317.7999,120,1
13434,1348227,278.2,80,1
13435,1348287,258.4,60,1
13436,1348443,353.4401,156,1
13437,1348515,270.28,72,1
13438,1348639,321.7599,124,1
13439,1348751,309.88,112,1
13440,1348811,258.4,60,1
13441,1348927,313.8399,116,1
13442,1348975,246.52,48,1
13443,1349071,294.04,96,1
13444,1349203,329.6799,132,1
13445,1349263,258.4,60,1
13446,1349331,266.32,68,1
13447,1349383,250.48,52,1
13448,1349471,286.12,88,1
13449,1349571,298.0,100,1
13450,1349691,317.7999,120,1
13451,1349827,333.64,136,1
13452,1349967,337.6,140,1
13453,1350083,313.8399,116,1
13454,1350159,274.24,76,1
13455,1350291,329.6799,132,1
13456,1350347,254.44,56,1
13457,1350443,294.04,96,1
13458,1350567,321.7599,124,1
13459,1350651,282.16,84,1
13460,1350727,274.24,76,1
13461,1350811,282.16,84,1
13462,1350919,305.92,108,1
13463,1351031,309.88,112,1
13464,1351083,250.48,52,1
13465,1351163,278.2,80,1
13466,1351271,305.92,108,1
13467,1351411,337.6,140,1
13468,1351539,325.7199,128,1
13469,1351587,246.52,48,1
13470,1351671,282.16,84,1
13471,1351751,278.2,80,1
13472,1351847,294.04,96,1
13473,1351971,321.7599,124,1
13474,1352043,270.28,72,1
13475,1352115,270.28,72,1
13476,1352171,254.44,56,1
13477,1352255,282.16,84,1
13478,1352347,290.08,92,1
13479,1352447,298.0,100,1
13480,1352572,321.25,125,1
13481,1352656,282.16,84,1
13482,1352756,298.0,100,1
13483,1352876,317.7999,120,1
13484,1352956,278.2,80,1
13485,1353016,258.4,60,1
13486,1353172,353.4401,156,1
13487,1353244,270.28,72,1
13488,1353368,321.7599,124,1
13489,1353480,309.88,112,1
13490,1353540,258.4,60,1
13491,1353656,313.8399,116,1
13492,1353704,246.52,48,1
13493,1353800,294.04,96,1
13494,1353932,329.6799,132,1
13495,1353992,258.4,60,1
13496,1354060,266.32,68,1
13497,1354112,250.48,52,1
13498,1354200,286.12,88,1
13499,1354300,298.0,100,1
13500,1354420,317.7999,120,1
13501,1354556,333.64,136,1
13502,1354696,337.6,140,1
13503,1354812,313.8399,116,1
13504,1354888,274.24,76,1
13505,1355020,329.6799,132,1
13506,1355076,254.44,56,1
13507,1355172,294.04,96,1
13508,1355296,321.7599,124,1
13509,1355380,282.16,84,1
13510,1355456,274.24,76,1
13511,1355540,282.16,84,1
13512,1355648,305.92,108,1
13513,1355760,309.88,112,1
13514,1355812,250.48,52,1
13515,1355892,278.2,80,1
13516,1356000,305.92,108,1
13517,1356140,337.6,140,1
13518,1356268,325.7199,128,1
13519,1356316,246.52,48,1
13520,1356400,282.16,84,1
13521,1356480,278.2,80,1
13522,1356576,294.04,96,1
13523,1356700,321.7599,124,1
13524,1356772,270.28,72,1
13525,1356844,270.28,72,1
13526,1356900,254.44,56,1
13527,1356984,282.16,84,1
13528,1357076,290.08,92,1
13529,1357176,298.0,100,1
13530,1357300,321.7599,124,1
13531,1357384,282.16,84,1
13532,1357484,298.0,100,1
13533,1357604,317.7999,120,1
13534,1357684,278.2,80,1
13535,1357744,258.4,60,1
13536,1357900,353.4401,156,1
13537,1357972,270.28,72,1
13538,1358096,321.7599,124,1
13539,1358208,309.88,112,1
13540,1358268,258.4,60,1
13541,1358384,313.8399,116,1
13542,1358432,246.52,48,1
13543,1358528,294.04,96,1
13544,1358660,329.6799,132,1
13545,1358720,258.4,60,1
13546,1358788,266.32,68,1
13547,1358840,250.48,52,1
13548,1358928,286.12,88,1
13549,1359028,298.0,100,1
13550,1359148,317.7999,120,1
13551,1359284,333.64,136,1
13552,1359424,337.6,140,1
13553,1359540,313.8399,116,1
13554,1359616,274.24,76,1
13555,1359748,329.6799,132,1
13556,1359804,254.44,56,1
13557,1359900,294.04,96,1
13558,1360024,321.7599,124,1
13559,1360108,282.16,84,1
13560,1360184,274.24,76,1
13561,1360268,282.16,84,1
